21118 EA	0 0 2 1 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 0
91057 EA	0 0 0 0 2 2 2 2 0 1 0 0 0 0 0 0 0 0 0 2 1 0 2 0 2 0 0
31006 EA	0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31022 EA	0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
91051 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31052 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61061 EA	0 0 2 0 0 2 1 2 0 1 0 2 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61075 EA	0 0 2 0 0 2 1 2 0 1 0 2 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61065 EA	0 0 2 0 0 2 1 2 0 1 0 2 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
11060 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31025 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31104 EA	0 0 0 0 0 2 0 2 0 0 0 2 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31123 EA	0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0
31084 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31085 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31010 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 2 0 0
31011 EA	0 0 2 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
21115 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
31076 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
31077 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
21105 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
71042 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
31065 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31015 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31086 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0
31111 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0
41020 EA	0 0 1 0 0 1 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 0 2 0 2 0 0
41057 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31053 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81040 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71037 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81050 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71058 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31124 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
11017 EA	0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
31099 EA	0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
21106 EA	0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
21025 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31054 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81021 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71038 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
21112 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
21127 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
31087 EA	0 0 0 0 0 2 0 2 0 0 1 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
21022 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
61060 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
41018 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 2 0 0
31049 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31112 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81041 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31114 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31115 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31031 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31067 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
61014 EA	0 0 2 0 0 1 0 2 0 1 0 2 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
11018 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
21071 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31037 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31059 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
41019 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61015 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61074 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
81042 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
71039 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
31116 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
61076 EA	0 0 2 1 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 2 2 0 2 0 0
41047 EA	0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
41056 EA	0 0 0 1 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 2 0 0
71081 EA	0 0 1 1 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 2 1 0 0 0 0
21026 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31027 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81022 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71040 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
91011 EA	0 0 1 0 0 2 1 2 0 1 0 1 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
11019 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
21090 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31055 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
81023 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71041 EA	0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
71013 C	0 0 2 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
91902 CSJ	0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
21128 C	0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
11021 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21135 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61054 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61051 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
11094 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
21140 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21141 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21142 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21143 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21030 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
21067 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
21144 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21133 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
41065 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 1 2 0 0 0 2 2 1 0 2 0 2 0
81084 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 1 2 0 0 0 2 2 1 0 2 0 2 0
91062 CSJ	0 0 1 0 1 0 1 1 1 2 2 1 0 1 1 2 0 0 0 2 2 1 0 2 0 2 0
81085 CSJ	1 1 1 0 1 0 1 1 2 2 2 1 0 2 2 2 0 0 0 2 2 1 0 2 0 2 0
41022 CSJ	0 0 2 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
11023 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 0 0 0 0 0 0 0 2 2
21148 CSJ	2 2 2 0 0 0 1 0 2 2 2 1 0 1 1 1 2 2 2 0 2 0 0 2 0 2 2
11024 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
11075 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
11025 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
81070 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21134 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
81080 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61055 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61058 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
11026 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
11027 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61079 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
81071 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
61080 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
11061 AH	1 1 0 1 0 0 0 0 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0
21032 AH	1 1 0 1 0 0 0 0 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0
81072 AH	1 1 0 1 0 0 0 0 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 2 0
41042 CSJ	0 0 0 0 0 0 0 2 0 2 2 0 0 2 2 0 0 0 0 2 2 0 0 0 0 2 0
71014 CSJ	0 0 2 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
11030 C	0 0 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 0 2 1 0 0 0 0
21001 C	0 0 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 0 2 1 0 0 0 0
11020 C	0 0 1 1 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 2 1 0 0 0 0
21005 C	0 0 1 1 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 2 1 0 0 0 0
21100 C	0 0 1 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 2 0 2 1 0 0 0 0
21095 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
21033 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
41055 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
61019 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
81087 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
71043 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
71048 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
91012 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
91041 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
91918 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
91919 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0
61044 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
61057 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 2 0
21035 C	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
11108 CSJ	0 0 1 0 1 0 0 0 1 1 2 1 1 2 2 1 0 0 0 2 2 0 0 0 0 0 0
61026 AH	0 0 1 0 1 0 0 0 1 1 2 1 1 2 2 1 0 0 0 2 2 0 0 0 0 0 0
71015 CSJ	0 0 1 0 1 0 0 0 1 1 2 1 1 2 2 1 0 0 0 2 2 0 0 0 0 0 0
21124 CSJ	0 0 1 0 1 0 0 0 1 1 2 1 1 2 2 1 0 0 0 2 2 0 0 0 0 0 0
81073 AH	0 0 1 0 1 0 0 0 1 1 2 1 1 2 2 1 0 0 0 2 2 0 0 0 0 0 0
81076 CSJ	1 1 1 0 1 0 0 0 2 2 2 1 1 2 2 2 0 0 0 2 2 0 0 0 0 0 0
11032 C	0 0 1 1 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
21037 C	0 0 1 1 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
21038 CSJ	0 0 1 1 1 1 1 1 1 2 2 1 0 1 1 1 0 0 0 2 2 1 0 1 0 0 0
21149 EA	0 0 1 0 0 1 1 2 0 2 2 2 0 0 0 0 0 0 0 2 2 2 2 0 2 0 0
91060 CSJ	0 0 2 0 0 0 1 2 0 2 2 2 0 0 0 1 0 0 0 2 2 2 2 2 0 2 0
11091 CSJ	0 0 1 0 1 1 1 1 1 2 1 1 0 2 2 1 2 2 0 1 1 1 0 2 0 2 2
71068 CSJ	1 1 1 0 1 1 1 1 2 2 2 1 0 1 1 2 1 1 0 2 2 1 0 1 0 0 1
11052 CSJ	0 0 1 0 0 0 0 1 0 2 2 1 0 1 1 1 0 0 0 2 2 1 2 2 0 2 0
11035 AH	0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 0
21040 AH	0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 0
61028 AH	0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 0
71077 AH	0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 0
81074 AH	0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 2 0 0 0 0 0 0 0 0 0 1 0
11104 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
81078 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
11034 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
21039 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
81075 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
71078 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 0 0 0 0 0 0 0 0 0 1 0
61081 AH	2 2 0 0 0 0 0 0 2 0 1 0 2 2 2 2 2 2 0 0 0 0 0 0 0 1 2
21138 CSJ	0 0 0 0 0 0 0 0 0 2 2 0 0 1 2 1 1 1 0 0 2 0 0 0 0 2 1
21101 AH	2 2 0 0 2 0 1 0 2 1 2 0 1 2 2 2 2 2 2 0 0 0 0 1 0 2 2
41003 AH	2 2 0 0 2 0 1 0 2 1 2 0 1 2 2 2 2 2 2 0 0 0 0 1 0 2 2
11037 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
11081 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
11036 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
21044 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
21041 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
21042 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
21043 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
41021 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
41031 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
61029 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
61046 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
81066 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
71016 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
71028 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
71032 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
71084 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
91013 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
91043 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 2 0
21046 EA	0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
81058 EA	0 0 2 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0
31106 EA	0 0 2 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 1 0 0
21139 EA	0 0 2 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 2 0 1 2 0 1 0 0
10120 CSJ	1 1 2 0 2 1 1 2 2 1 2 1 0 1 2 2 1 1 0 2 2 2 1 1 1 1 1
11039 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
71072 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
21136 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
71073 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 0 0 0 0 2 2
41023 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 0 0 0 0 0 1 0 2 2
41054 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 1 0 2 2
11040 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
11082 AH	0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 1 0 0 0 0 0 0 2 2
81064 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
41048 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
21048 CS	0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
81051 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
71062 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
71074 CSJ	0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
81062 CSJ	1 1 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 2 0 0 0
61078 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0
31132 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
31131 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
31134 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
31133 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
91032 CSJ	2 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 2 0 0 2 0 0 0
41039 CSJ	2 2 0 0 0 0 2 0 1 2 1 0 0 2 2 2 0 0 0 2 2 0 0 2 0 0 0
41062 CSJ	2 2 0 0 0 0 2 0 2 2 2 0 0 2 2 2 0 0 0 2 2 0 0 2 0 0 0
21122 C	0 0 1 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0
11041 C	0 0 1 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0
21003 C	0 0 1 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0
31040 EA	0 0 1 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0
11083 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
11043 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
21079 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
41058 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
61030 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
81001 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
71019 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
91054 CS	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
21050 C	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
41049 CSJ	0 0 0 0 1 2 2 2 2 1 0 0 0 0 0 2 2 2 0 2 2 0 1 2 0 0 2
81079 AH	1 1 0 0 2 1 2 0 2 2 0 0 0 0 2 2 0 0 0 0 0 0 0 2 1 1 0
91029 EA	0 0 0 0 1 2 2 2 2 1 0 0 0 0 0 2 0 0 0 2 2 0 1 2 0 0 0
21051 AH	2 2 0 0 0 0 0 0 2 0 0 0 2 2 2 2 0 0 2 0 0 0 0 0 0 2 0
21150 C	0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
